WKT,nama,deskripsi
"POLYGON ((106.8245508 -6.3063371, 106.8232205 -6.3063798, 106.822448 -6.3067637, 106.8206455 -6.3064651, 106.8203451 -6.3056973, 106.8195727 -6.3059106, 106.818886 -6.30574, 106.8176415 -6.305612, 106.8172123 -6.3051854, 106.8162253 -6.3049722, 106.8162253 -6.3058253, 106.8169119 -6.3070196, 106.8166544 -6.3078727, 106.8160965 -6.3079154, 106.8156674 -6.3097496, 106.8164398 -6.3106453, 106.8177702 -6.3102614, 106.8175986 -6.3121383, 106.8178131 -6.3146976, 106.8171265 -6.3151668, 106.8164398 -6.3150815, 106.8164828 -6.3161478, 106.8178131 -6.3161905, 106.8189289 -6.3165744, 106.8191864 -6.3172142, 106.8226197 -6.3173422, 106.8236925 -6.3172569, 106.8237784 -6.3177261, 106.8247654 -6.3177687, 106.8258383 -6.3111999, 106.826482 -6.3113705, 106.8268683 -6.3102188, 106.8270399 -6.3087685, 106.8245508 -6.3083846, 106.8245508 -6.3063371))",Kebun Binatang Ragunan,
