WKT,nama,deskripsi
"POLYGON ((106.8040169 -6.2132298, 106.798352 -6.2146377, 106.7982233 -6.2154483, 106.7962921 -6.2157469, 106.7960346 -6.2162589, 106.7957342 -6.2168135, 106.7962921 -6.2174535, 106.7968071 -6.2180934, 106.7966354 -6.21852, 106.7953909 -6.2186054, 106.7949188 -6.2230849, 106.7955625 -6.2234689, 106.7955625 -6.2244928, 106.7949188 -6.2253887, 106.7950905 -6.2260286, 106.7951763 -6.2267539, 106.7950046 -6.2277351, 106.7960775 -6.2280764, 106.7964638 -6.2267539, 106.7980945 -6.2261993, 106.797837 -6.2257727, 106.7981375 -6.2244928, 106.7980945 -6.2209091, 106.7983091 -6.2205252, 106.8032873 -6.222701, 106.8048322 -6.2246634, 106.8086946 -6.222189, 106.8083084 -6.2215917, 106.8083084 -6.2159176, 106.8062485 -6.215619, 106.8061197 -6.214595, 106.8062485 -6.2128885, 106.8040169 -6.2132298))",Gelora Bung Karno,
