WKT,nama,deskripsi
"POLYGON ((106.8509146 -6.2328276, 106.8506786 -6.2334462, 106.8506786 -6.2341501, 106.8508717 -6.2344914, 106.8521592 -6.2352166, 106.8526741 -6.2359419, 106.8526741 -6.2365178, 106.8524381 -6.2372644, 106.8517085 -6.2398667, 106.8526741 -6.2421277, 106.8539616 -6.2420424, 106.8530175 -6.2407839, 106.8529316 -6.2395254, 106.8530389 -6.2390988, 106.8534037 -6.2378403, 106.8535968 -6.2369871, 106.8535754 -6.2365178, 106.8534466 -6.2353873, 106.8532964 -6.234726, 106.8528458 -6.2348113, 106.8527171 -6.2337235, 106.8525025 -6.2334888, 106.8513438 -6.2335528, 106.8513867 -6.2330622, 106.8509146 -6.2328276))",Tebet Echo Park,
