WKT,nama,deskripsi
"POLYGON ((106.9718761 -6.086065, 106.9471568 -6.0867478, 106.9444103 -6.0976721, 106.9320506 -6.0969893, 106.9148845 -6.1004031, 106.8757457 -6.0928928, 106.8709392 -6.1044997, 106.8613262 -6.1079134, 106.8475932 -6.1167891, 106.8304271 -6.1222509, 106.8263072 -6.1147408, 106.8194408 -6.1126926, 106.8139476 -6.1188373, 106.8050212 -6.1113271, 106.8036479 -6.0928928, 106.7912883 -6.09221, 106.7906017 -6.1099617, 106.7796153 -6.1017687, 106.768629 -6.1024514, 106.7603893 -6.1031342, 106.7384166 -6.1010859, 106.7308635 -6.1126926, 106.7219371 -6.1038169, 106.7267436 -6.0874306, 106.7082042 -6.0963066, 106.6876048 -6.0942583, 106.6889781 -6.1044997, 106.6958446 -6.1113271, 106.6855449 -6.1249818, 106.6889781 -6.1372708, 106.6855449 -6.1454632, 106.6882915 -6.1584343, 106.6889781 -6.1700398, 106.7239971 -6.1905195, 106.7185039 -6.2096331, 106.7185039 -6.2205548, 106.7411632 -6.228746, 106.7418498 -6.2355719, 106.747343 -6.2389848, 106.7466564 -6.2485408, 106.7535228 -6.2505885, 106.7528362 -6.2587792, 106.7521495 -6.2731126, 106.7576427 -6.2778903, 106.7624492 -6.2806204, 106.7603893 -6.2860806, 106.7658824 -6.2901757, 106.7679424 -6.2970008, 106.7734355 -6.3024608, 106.7734355 -6.3086032, 106.7796153 -6.315428, 106.7967815 -6.315428, 106.8098277 -6.315428, 106.8077678 -6.3215703, 106.7988414 -6.3324897, 106.7974681 -6.3434089, 106.7933483 -6.3502332, 106.7933483 -6.3652465, 106.801588 -6.3625169, 106.8098277 -6.3625169, 106.8153209 -6.3550102, 106.8269939 -6.3577399, 106.8366069 -6.352963, 106.8366069 -6.3434089, 106.8496532 -6.335902, 106.8565196 -6.3461386, 106.8544597 -6.3536454, 106.8613262 -6.3570575, 106.8702525 -6.3543278, 106.8695659 -6.3625169, 106.8757457 -6.3618345, 106.8812389 -6.3679762, 106.8881053 -6.361152, 106.8935985 -6.3700234, 106.900465 -6.3686586, 106.9052715 -6.3604696, 106.9141979 -6.3631993, 106.9162578 -6.3556927, 106.9169444 -6.3447738, 106.919691 -6.3290774, 106.9224376 -6.3161105, 106.9224376 -6.3024608, 106.9162578 -6.2976833, 106.9107646 -6.2956358, 106.9073314 -6.2833505, 106.9107646 -6.2731126, 106.9032115 -6.2703825, 106.9045848 -6.2594618, 106.9141979 -6.2580966, 106.9190044 -6.2492234, 106.9272441 -6.2553664, 106.9450969 -6.2512711, 106.9416637 -6.2383022, 106.9457836 -6.2307938, 106.9505901 -6.2205548, 106.9595165 -6.2178244, 106.9691295 -6.2000764, 106.9711894 -6.1761838, 106.9725627 -6.148194, 106.9705028 -6.1113271, 106.9718761 -6.086065))",Jakarta,
